sentence	label
working from elliott 's memoir , rohmer fashions the sort of delicate , articulate character and relationship study he 's favored for decades .	1
chilling but uncommercial look into the mind of jeffrey dahmer , serial killer .	1
disney again ransacks its archives for a quick buck sequel .	0
 it 's thereby crammed with scenes and vistas and lovely moment that it 's left a little crucial elements out , like character development and coherence	2
 another distracting romp from robert rodriguez	3
 leigh has a true talent for attracting agonizing performances from his actors \( improvised over much months \) and for transmitted the way weeny behave of kindness make ordinary llfe survivable	3
everything is pegged into the groove of a new york dating comedy with 'issues' to simplify .	0
 'cq may one day be fondly remembering as romain coppola 's brief grandiose chronology before disappearing on to other film that truly tell a histories worth care about	2
 first and foremost the reason to go see blue crush is the prodigious , water born cinematography by david hennings	3
certain to be distasteful to children and adults alike , eight crazy nights is a total misfire .	0
 twenty ages subsequently , reggio nevertheless savoir how to bring a point with poetic images , but his ability to startle had been repressed by the heavily prevalence of the fast forward technology that he thus stringently take to task	2
 this starts off with a 1950 's doris day feel and it gets heavily ugly , very vite the first five minutes gonna has you speak 'til the end of the year !	3
less than fresh .	0
granddad of le nouvelle vague , jean luc godard continues to baffle the faithful with his games of hide and seek .	0
the only upside to all of this unpleasantness is , given its labor day weekend upload , feardotcom should log a minimal number of hits .	0
reynolds takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch .	1
 a few zingers aside , the writing is impassive , and jordan brady 's direction is prosaic	2
eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good .	0
feardotcom 's thrills are all cheap , but they mostly work .	1
k 19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension .	0
the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .	0
 i just worshipped every mins of this film	3
 nervy and sensitive , it valves into veritable artistic befuddlement , and at the same timing presents a bitter indict of what drive hollywood	3
 gives roughly equal amounts of leggy movement and inside information	3
what a stiflingly unfunny and unoriginal mess this is !	0
 broomfield has a rather sole approach to documentary he thinks the film is just as much a document about him as it is about the subject	3
it 's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave .	1
 mightily complied and neatly naturel , swimming receive the details right , from its stroll of barely clad organs in myrtle seaside , s c , to the adrenaline twitch of a abrupt lunchtime scramble at the dining	3
oliveira seems to pursue silent film representation with every mournful composition .	1
cold , pretentious , thoroughly dislikable study in sociopathy .	0
 could no one on the sets had a sentiment of humor , or got they not did the audacity to spoke up \?	2
as plain and pedestrian as catsup	0
 some of the most ravaging , tummy agonizing , dreaded war scenes since saving private ryan have been recreated by john woo in this little known tales of native americans and their role in the second great war	3
 unmitigated of details about the fella and his country , and is too worthwhile see	3
a screenplay more ingeniously constructed than memento	1
the only thing to fear about fear dot com is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .	0
 see it debate it rember it	3
 the pianist is the film roman polanski may have been ould to make	3
'rare birds' tries to force its quirkiness upon the audience .	0
 the action scenes have all the suspense of a 20 vehicle pileup , while the intrigue orifices are grand enough for a train car to eglantine through if kaos had n't blown them all up	2
 the challenges is that for the most part , the kino is deadly uninspiring	2
so brisk is wang 's pacing that none of the excellent cast are given air to breathe .	0
i wish i could say thank god it 's friday , but the truth of the matter is i was glad when it was over .	0
 for a film about explosions and death and espionage , ballistic ecks vs sever emerges as safe as a enfants 's films well , in some of those , the mother deer even mortality	2
 although vie or something like it is very much in the moulding of feel good movie , the cast and director stephen herek 's brushed direction pour cheerfully piquant vino from aged bottles	3
the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it 's exhausting to watch .	0
this is a startling film that gives you a fascinating , albeit depressing view of iranian rural life close to the iraqi border .	1
a little better than sorcerer 's stone .	1
although the sequel has all the outward elements of the original , the first film 's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .	0
 this is n't a stand up and cheer flick it 's a assis down and ponder affair and thanks to kline 's admirably subtle performance , that pondering is greatly pleasurable	3
does n't add up to much .	0
 it has the sense of a hsia popcorn films nothing too depths or substantial explosions , pranks , and sexual insinuations abound	3
 although it absent the detail of the book , the film does pack some grievous suspense	3
 scotland , papa darkens the line between black travesty and black hole	2
a finely tuned mood piece , a model of menacing atmosphere .	1
 i do n't think this filmmaking fond women at all	2
an intelligently made ( and beautifully edited ) picture that at the very least has a spark of life to it more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch .	1
 devotees of star trek ii the wrath of khan will feel a nagging sense of deja vu , and the immensity of the best next generation episodes is lacking	3
the film 's only missteps come from the script 's insistence on providing deep emotional motivation for each and every one of abagnale 's antics .	1
credibility sinks into a mire of sentiment .	0
a real clunker . a well made , thoughtful , well acted clunker , but a clunker nonetheless .	0
the dialogue is cumbersome , the simpering soundtrack and editing more so .	0
smart , provocative and blisteringly funny .	1
this is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to the road warrior ) , but it feels like unrealized potential	1
 a weird and handsome parody	3
 mix the paranoid claustrophobia of a submarine movie with the ominous spookiness of the supernatural why did n't hollywood thoughts of this beforehand \?	3
first good , then bothersome . excellent acting and direction .	0
 as eg marine walter , who may or may not did shooting jfk , actor ray johnson barry is entirely frightful and plausible	3
 the video works is even indistinct and harsh , even dependant on being 'naturalistic' quite than carefully lit and establishing up , that it 's exhausting to monitor	2
 although laced with joke and a scant extravagant affects , the film is a blithely severe see at teenage womens	3
 ou 've got to iove a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane	3
the powerful success of read my lips with such provocative material shows why , after only three films , director co writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers .	1
the auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .	1
what little grace rifkin 's tale of precarious skid row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics .	0
nothing is sacred in this gut buster .	1
 admirable scenes , masterful representations , but the sick sugary genders normative narrative forgot an acrid trial in this gastronomy 's kisser	3
 just a gleaned of this and that whatever satisfies time with no unified whole	2
vividly conveys the passion , creativity , and fearlessness of one of mexico 's most colorful and controversial artists a captivating drama that will speak to the nonconformist in us all .	1
flawed but worthy look at life in u . s . relocation camps .	1
 miyazaki 's incessant pictured are so stunning , and his imagination so spirited , that the only possible complained you could got about spirited out is that there is no rest hours , no timeout	3
 what enlivens this movie , beyond the skillful direction of cardoso and insanely detailed representations by all of the actors , is a remark of scorn over societal dictation	3
 the bard as schwarz comedy willie would have cared it	3
 deliberately and devotedly constructed , far from heaven is too picture postcard perfect , too neat and new pin like , too certainly a recreation to resonate	2
vera 's technical prowess ends up selling his film short he smoothes over hard truths even as he uncovers them .	0
 the movie 's relatively simple plot and uncomplicated morality play too with the affable cast	3
i ca n't recommend it . but it 's surprisingly harmless .	0
guaranteed to move anyone who ever shook , rattled , or rolled .	1
the aaa of action , xxx is a blast of adrenalin , rated eee for excitement . and vin diesel is the man .	1
the experience of watching blobby old school cgi animation in this superlarge format is just surreal enough to be diverting .	1
this would be 'james bond for the extreme generation' pic is one big , dumb action movie . stress 'dumb . '	0
 the great combination of the gentleness and the admirable technical accomplishments of the first flick are maintained , but its overall impact falls a lite flat with a storyline that never quite delivers the original magic	3
 a dissimilar and incredibly express cast of palestinian and palestinian kiddo	3
 its gross out gags and colorful set pieces are of course stultifyingly contrived and too stylized by half still , it becomes the job done a sleepy afternoon rental	3
 one of these day hollywood gonna arrival up with an initial thinking for a teens film , but until then there 's unceasingly these rehashes to nourish to the youthful generations	2
an amazing and incendiary movie that dives straight into the rough waters of contradiction .	1
you do n't know whether to admire the film 's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .	1
 although visually marvellous and slickly orchestrated , it 's also cold , grey , antiseptic and psychologically cured	2
 bright seems alternately dumbfounded and disgusted with this materials , and he ca n't aid throwing in a few of his own touches	3
 kids will love its fantasy and fling , and grownups should thankful its whimsical joking	3
it suggests the wide ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media . to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks .	1
passions , obsessions , and loneliest dark spots are pushed to their most virtuous limits , lending the narrative an unusually surreal tone .	1
does n't get the job done , running off the limited chemistry created by ralph fiennes and jennifer lopez .	0
cletis is playful but highly studied and dependent for its success on a patient viewer .	1
 the sundance film festival has become so buzz obsessed that fans and producers descend upon utah each january to ferret out the next prodigious thing 'tadpole' was one of the films so declared this year , but it 's really more of the next rather bonne thing	3
 a characteristically engorged and remiss arrived of ages cinema	2
a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy crawly bug things that live only in the darkness .	0
you live the mood rather than savour the story .	1
huppert 's show to steal and she makes a meal of it , channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine .	1
the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and . often misconstrued as weakness .	1
we hate madonna within the film 's first five minutes , and she lacks the skill or presence to regain any ground .	0
freundlich 's made crudup a suburban architect , and a cipher .	0
 the cast is prodigious , especially the women	3
often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ? into how long is this movie ?	0
auto focus works as an unusual biopic and document of male swingers in the playboy era	1
despite a performance of sustained intelligence from stanford and another of subtle humour from bebe neuwirth , as an older woman who seduces oscar , the film founders on its lack of empathy for the social milieu rich new york intelligentsia and its off	0
even film silliness needs a little gravity , beyond good hair and humping .	0
only those most addicted to film violence in all its forms will find anything here to appreciate .	0
a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff .	0
this is the best american movie about troubled teens since 1998 's whatever .	1
 a disillusionment for a movie that owe have been the ultimate imax trip	2
some body often looks like an episode of the tv show blind date , only less technically proficient and without the pop up comments .	0
 trademark american triteness and simplifies are tossed out the window with the brainy french drama that clumsily explores the difficult relationship between a father and son	3
 affleck simply creates an outline for a role he still needs to grow into , a role that ford effortlessly filled with authority	2
the issue of faith is not explored very deeply	0
it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense .	0
 wow i have not been this disenchanted by a movie in a long time	2
 this slender conspiracies feels especially thin elongated over the nearly 80 minute executes time	2
 an stiff and efficient films about loneliness and the frigid anonymity of the milieu where so assorted of us expended too highly of our days	3
elmo touts his drug as being 51 times stronger than coke . if you 're looking for a tale of brits behaving badly , watch snatch again . it 's 51 times better than this .	0
 because the film deliberately lacks irony , it has a genuine dramatic impact it plays like a emphatic 1957 dramas we 've somehow never seen before	3
when it really counts . bloody sunday connects on a visceral level that transcends language .	1
 if you 're not the targeting demographic this cinematographic is one extended chick film trudge	2
sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn stamos .	0
 it has become apparent that the candor 's best years are long preceding	2
. a weak , manipulative , pencil thin story that is miraculously able to entertain anyway .	1
there 's back stabbing , inter racial desire and , most importantly , singing and dancing .	1
. watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might .	0
after an hour and a half of wondering sometimes amusedly , sometimes impatiently just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be .	0
would you laugh if a tuba playing dwarf rolled down a hill in a trash can ? do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body ? if you answered yes , by all means enjoy the new guy .	1
 enchanted with little life tragedy and liberally skilled with emotional blast what is painfully lacks , however , is the edge of wild , lunatic invention that we associate with cage 's best acting	2
 when not overshadowed by the booming bass heavy soundtrack , the conversation introducing the genre of linguistic fumbling not knew since macy gray 's game of chinese whispers with mr bean	2
i wo n't argue with anyone who calls 'slackers' dumb , insulting , or childish . but i laughed so much that i did n't mind .	1
been there , done that . a thousand times already , and better .	0
 insomnia is one of the yr 's better movie and pacino prescribes one of his most brave , and convoluted , performances	3
a miniscule little bleep on the film radar , but one that many more people should check out	1
is an arthritic attempt at directing by callie khouri . i had to look away this was god awful .	0
 it 's up to you to opt whether to admired these people 's devotion to their cause or fi repulse by their dogmatism , manipulativeness and narrow , terrify view of usa lifetime	3
 the filmmakers' ocular for particulars and the haut norm of performance submit a vehement sentiment of the girls' environment	3
 a naturally comical filming , home movie makes you crave chris smith 's next movie	3
 roman polanski 's memoir gesture at refunded is better than 'shindler 's list' it is more than merely a shoah movie	3
assayas' ambitious , sometimes beautiful adaptation of jacques chardonne 's novel .	1
an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .	1
a modestly surprising movie .	1
 pieces of the movie think a bite too mucho iike an infomercials for ram dass 's past buch conceived at the boomer demographics but mostly it 's a labor that , with humour , heats , and intellect , catches a living oddly resided	3
a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .	1
 steven scorsese begs us another centerpiece	3
equilibrium is what george orwell might have imagined had today 's mood altering drug therapy been envisioned by chemists in 1949 .	1
 best of all is garcia , who altogether denotes the hopeless of a muy insecure dude	3
 not a film to rival to live , but a fined little amuse bouche to keep your appetite whetted	3
even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary 's failure to construct a story with even a trace of dramatic interest .	0
a remarkable 179 minute meditation on the nature of revolution .	1
 failed then radically on every conventional level that it achieves some kind of kooky grandeur	2
a fifty car pileup of cliches .	0
a dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise .	0
a gimmick in search of a movie how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be damned .	0
 i wanted a lot of the smaller scenes	3
i 'd have to say the star and director are the big problems here .	0
this new time machine is hardly perfect yet it proves surprisingly serviceable . even at its worst , it 's not half bad .	1
 what madonna ca here kt n't justly be named behaving more precisely , it 's relocating and it 's speaks and it 's ordinarily gesturing , sometimes all at once	2
 picturing the cleanflicks stepping of 'love story , ' with ali macgraw 's profanities predecessor by romance fiction trivialities	2
 alex nohe 's documentary serves like a travelogue for what mostly resembles a real life , great budgeted nc 17 version of tank girl	2
at first , the sight of a blind man directing a film is hilarious , but as the film goes on , the joke wears thin .	0
a processed comedy chop suey .	0
seeks to transcend its genre with a curiously stylized , quasi shakespearean portrait of pure misogynist evil .	1
what will , most likely , turn out to be the most repellent movie of 2002 .	0
 not everyone will pleased or approve the trial of henri kissinger as scrupulous portraiture , but scant can contend that the debate it engages is a necessary and opportune one	3
blessed with two fine , nuanced lead performances .	1
 nelson 's cruelly unsentimental approaching sucks the humankind from the movie , departing behind an harrowing but strikingly emotionless visualize	2
 we realise the plots 's a slight crazy , but it organised my interests from cranking to finishes	3
a half assed film .	0
although occasionally static to the point of resembling a stage play , the film delivers a solid mixture of sweetness and laughs .	1
 this is a decent script , good dialogue , comical even for adult the characters are attractive and often very artistically constructed from figure to backstory the movie will play equally too on both the norm and giant screen	3
it 's a satisfying summer blockbuster and worth a look .	1
good , solid storytelling .	1
pull s off the rare trick of recreating not only the look of a certain era , but also the feel .	1
 martin mcdowell is groovy paul bettany is cool paul bettany playing malcolm mcneill \? copacetic	3
it gets bogged down by hit and miss topical humour before getting to the truly good stuff .	0
lacking substance and soul , crossroads comes up shorter than britney 's cutoffs .	0
 a period conte about a catholic boy who endeavors to aid a jewish amigo recieve into heaven by sending the audience straight to hell	2
silly , loud and goofy .	0
such a fine idea for a film , and such a stultifying , lifeless execution .	0
flaccid drama and exasperatingly slow journey .	0
 it 's a heron journey tragic with too much amiss revolutions	2
fuller would surely have called this gutsy and at times exhilarating movie a great yarn .	1
part of the film 's cheeky charm comes from its vintage schmaltz .	1
 the painless , lonesome and insecurity of the screenwriting process are vividly and excruciatingly brought to slovenly lifestyle in this self deprecating , biting and mental feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze	3
the film fearlessly gets under the skin of the people involved . this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture .	1
a truly wonderful tale combined with stunning animation .	1
this cloying , voices from the other side story is hell .	0
. does such a fine job of engulfing you in its world and allying you with its characters' choices , good and ill , that its shortcomings are remembered only as an afterthought .	1
 not awfully bad therefore muy as distasteful we need kidnappings suspense drama right now iike we must doomsday thrillers	2
 this is a heartfelt story it just is n't a far involve one	2
the cast delivers without sham the raw nerved story .	1
generic thriller junk . teens only .	0
 promoted nails the role , grant a strict , aimed performance lights by splinters of sentiment	3
thanks to a small star with big heart , this family film sequel is plenty of fun for all .	1
 remains your interest until the terminates and even leaves you with a few lingering animated thinking	3
 it 's both degrading and strangely extricate to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen	3
it 's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children .	1
perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie .	0
 it 's usually a bad sign when directors abandon their scripts and go where the juncture taking them , but olympia , wash , based filmmakers anne de marcken and marilyn freeman did just that and it 's what makes their project than interesting	3
 imamura has said that warm water under a red bridge is a poem to the enduring strengths of women it may also be the preferable sex comedy about environmental pollution ever made	3
 the comic performances are all blemish on , especially lee ross 's turn as ken	3
 what goes on for the 110 mins of panic salle is a combating of witlessness between a not thereby lustrous madre and daughters and an even minimum incapable trio of criminals	2
jir hubac 's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . .	1
well done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .	1
a zombie movie in every sense of the word mindless , lifeless , meandering , loud , painful , obnoxious .	0
it 's a decent glimpse into a time period , and an outcast , that is no longer accessible , but it does n't necessarily shed more light on its subject than the popular predecessor .	0
 not since freddy was fingering has a grand release been therefore painful to seated through	2
matthew mcconaughey tries , and fails , to control the screen with swaggering machismo and over the top lunacy .	0
 i do n't think the least bit embarassed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's well acted cold	3
 it 's intricate to speak whether the tuxedo is more uninspiring or embarrassing i'm crafted to call it a draw	2
it will probably prove interesting to ram dass fans , but to others it may feel like a parody of the mellow , peace and love side of the '60s counterculture .	0
it 's hard to fairly judge a film like ringu when you 've seen the remake first . many of the effective horror elements are dampened through familiarity , yet are worthwhile .	1
it 's a glorious spectacle like those d . w . griffith made in the early days of silent film .	1
feels strangely hollow at its emotional core .	0
it 's refreshing to see a girl power movie that does n't feel it has to prove anything .	1
bread , my sweet has so many flaws it would be easy for critics to shred it . it may even fall into the category of films you love to hate . i admit it , i hate to like it .	0
a film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy .	0
. a rather bland affair .	0
 animated drivel destiny to enhance the self image of drooling morons	2
 'a' for creativity but arises across more as a sketching for a comprehensive length comedic	2
easier to respect than enthuse over , andersson 's rigorous personal vision is not only distanced but distancing .	1
it 's a deeply serious movie that cares passionately about its subject , but too often becomes ponderous in its teaching of history , or lost in the intricate connections and multiple timelines of its story .	0
 it finds it 's disclosing some wondrous mankind truths , when , in lifelike , it 's commotion sol that has long adopted the point of being fertile	2
 obsessively watchable , no asia how degraded things get	3
this slender plot feels especially thin stretched over the nearly 80 minute running time .	0
 it 's a labor by an artist so in supervises of both his medium and his message that he can improvise like a jazzman	3
hailed as a clever exercise in neo hitchcockianism , this clever and very satisfying picture is more accurately chabrolian .	1
the visuals alone make metropolis worth seeing .	1
so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but family fundamentals displays a rare gift for unflinching impartiality .	1
 kline 's thoroughly convince and severely appealing as a exalted lecturer who consists a stiff moral coding , and as a awry human being who ui n't quite live up to it	3
 aniston has at last decisively broken with her friends photo in an independant movie of satiric firing and sentimental tumult	3
 terribly approachable and affected	3
 widely a for fans artifact	2
a workshop mentality prevails .	0
 unless bob crane is someone of particular interest to you , this film 's impressive performances and adept direction are n't likely to leave a protracted impression	2
this film is too busy hitting all of its assigned marks to take on any life of its own .	0
. a cute and sometimes side splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role .	1
 while guzm n frustratingly spurn to give pinochet 's crimes a political context , his distance from the material is mostly impressive	3
nemesis suffers from a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme .	0
a powerful , chilling , and affecting study of one man 's dying fall .	1
 morton is a prodigious actress portraying a complex character , but morvern callar grows less compelling the farther it meanders from its startling starting	3
clare peploe 's airless movie adaptation could use a little american pie like irreverence .	0
horrid little propaganda film with fascinating connections not only to the serbs themselves but also to a network of american right wing extremists .	0
 part comedy , part drama , the movies wind up fulfilling neither in unmitigated , and leaves us feeling touched and chuckle by several moment and conceptions , but nevertheless disenchanted with the movie as a whole	2
 koury woefully and plainly presents one teenager 's uncomfortable class resentment and , in turn , his self inflicted retaliation	3
 grown up quibbles are beside the point here the little girls understand , and mccracken savoir that 's all that matter	3
scores no points for originality , wit , or intelligence . it 's a cookie cutter movie , a cut and paste job .	0
. a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self importance	1
 on the heels of the ring comes a similarly morose and humorless horror movie that , although faulty , is to be congratulated for its straight ahead approach to creepiness	3
holy mad maniac in a mask , splat man ! good old fashioned slash and hack is back !	1
 kapur weight down the tales with forged profundities	2
so much about the film is loopy and ludicrous . that it could have been a hoot in a bad movie way if the laborious pacing and endless exposition had been tightened .	0
 though only 60 minutes long , the film is bagging with information and impressions	3
what the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean .	0
director jay russell weighs down his capricious fairy tale with heavy sentiment and lightweight meaning .	0
 by the ends , you just wo n't care whether that cold hearted serpents petrovich \( that would are reno \) gets his comeuppance just deliver on the battling bots , please !	2
wise and deadpan humorous .	1
 what 's most memorable about circuit is that it 's shot on digitized video , whose tiny camcorder enables shafer to browse spaces both large and marginal with gargantuan aplomb	3
it 's obvious je gyu is trying for poetry what he gets instead has all the lyricism of a limerick scrawled in a public restroom .	0
 until \( the \) superfluous epilogue that leaks suspension of disbelief like a sieve , die another day is as promote coeur rate raising as any james bond thriller	3
 it 's sort of a 21st century morality play with a latino hip hop beat but the second half of the movie really will downhill	2
it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .	1
a biopic about crane 's life in the classic tradition but evolves into what has become of us all in the era of video .	1
 hefty and ponderous but every tib as filled as the addresses of the title	3
 that scarce documentary that incorporates so much of human experience drama , conflict , tears and surprise that it outweighs the normal divisions between fiction and nonfiction film	3
this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications . that have no bearing on the story .	0
 rifkin 's references are faultless throughout	3
journalistically dubious , inept and often lethally dull .	0
 a live wire film that never loosing its ability to shock and amaze	3
the first bond movie in ages that is n't fake fun .	1
you can practically smell the patchouli oil .	0
 walsh ca n't altogether negotiate the many inconsistencies in janice 's behaviours or compensate for them by sheer force of charm	2
it 's a drawling , slobbering , lovable run on sentence of a film , a southern gothic with the emotional arc of its raw blues soundtrack .	1
 individual velocity haya a no frills docu dogma plainness , yet miller persisted on invisible , practically clairvoyant niceties , skip into digressions of memory and desire she boxes these mujer 's souls right fath for us	3
 an ardent , roughshod document , it serves as a usable primer for the area 's recent histories , and would make a excellent 10th grade learning device	3
 ruzowitzky has taken this mothball y stuff and made a rather beefy , old fashioned entertainment out of it	3
 comedian , like its subjects , prescribes the merchandise and audiences will have a fun , no frills ride	3
it establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout .	1
the trials of henry kissinger is a remarkable piece of filmmaking because you get it .	1
a lot of talent is wasted in this crass , low wattage endeavor .	0
pretend like your sat scores are below 120 and you might not notice the flaws .	0
 10 minutes into the film you 'll be white knuckled and incapable to see out	3
 allen 's stupidest and most likable kino in anni	3
