sentence	label
this hastily mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book .	0
this is very much of a mixed bag , with enough negatives to outweigh the positives .	0
soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable .	0
mostly works because of the universal themes , earnest performances . and excellent use of music by india 's popular gulzar and jagjit singh .	1
there 's a great deal of corny dialogue and preposterous moments . and yet , it still works .	1
an excellent romp that boasts both a heart and a mind .	1
samuel beckett applied to the iranian voting process .	1
a work of extraordinary journalism , but it is also a work of deft and subtle poetry .	1
devoid of any of the qualities that made the first film so special .	0
as steamy as last week 's pork dumplings .	0
my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake .	1
too clever by about nine tenths .	0
. an inviting piece of film .	1
this overproduced piece of dreck is shockingly bad and absolutely unnecessary . hmmm might i suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ?	0
many shallower movies these days seem too long , but this one is egregiously short .	0
count on his movie to work at the back of your neck long after you leave the theater .	1
like watching a dress rehearsal the week before the show goes up everything 's in place but something 's just a little off kilter .	0
the weight of water uses water as a metaphor for subconscious desire , but this leaky script barely stays afloat .	0
there is a subversive element to this disney cartoon , providing unexpected fizzability .	1
a small independent film suffering from a severe case of hollywood itis .	0
its inescapable absurdities are tantamount to insulting the intelligence of anyone who has n't been living under a rock ( since sept . 11 ) .	0
an affable but undernourished romantic comedy that fails to match the freshness of the actress producer and writer 's previous collaboration , miss congeniality .	0
exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling .	1
este apenas mais um ( longo ) epis dio do programa da mtv . a nica diferen a que , desta vez , a paramount teve o mau gosto de exibi lo nos cinemas .	0
an awful movie that will only satisfy the most emotionally malleable of filmgoers .	0
a compelling film .	1
the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .	0
hill looks to be going through the motions , beginning with the pale script .	0
compulsively watchable , no matter how degraded things get .	1
falls neatly into the category of good stupid fun .	1
the cast is phenomenal , especially the women .	1
apparently kissing leads to suicide attempts and tragic deaths . marisa tomei is good , but just a kiss is just a mess .	0
after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot .	0
the cartoon that is n't really good enough to be on afternoon tv is now a movie that is n't really good enough to be in theaters .	0
. has about 3 4th the fun of its spry 2001 predecessor but it 's a rushed , slapdash , sequel for the sake of a sequel with less than half the plot and ingenuity .	0
witty , vibrant , and intelligent .	1
a stirring , funny and finally transporting re imagining of beauty and the beast and 1930s horror films	1
does n't really add up to much .	0
the film is all a little lit crit 101 , but it 's extremely well played and often very funny .	1
what 's next ? rob schneider , dana carvey and sarah michelle gellar in the philadelphia story ? david spade as citizen kane ?	0
what might have been a predictably heartwarming tale is suffused with complexity .	1
audiences can be expected to suspend their disbelief only so far and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school .	0
there is one surefire way to get a nomination for a best foreign film oscar make a movie about whimsical folk who learn a nonchallenging , life affirming lesson while walking around a foreign city with stunning architecture .	0
ends up being mostly about ravishing costumes , eye filling , wide screen production design and joan 's wacky decision to stand by her man , no matter how many times he demonstrates that he 's a disloyal satyr .	0
a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc .	0
time out is as serious as a pink slip . and more than that , it 's an observant , unfussily poetic meditation about identity and alienation .	1
obligada para impotentes , daneses , camareras italianas , profesores de idiomas , y todo aquel que desee una lengua para expresar su amor .	1
overburdened with complicated plotting and banal dialogue	0
nasty , ugly , pointless and depressing , even if you hate clowns .	0
a sleek advert for youthful anomie that never quite equals the sum of its pretensions .	0
shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience .	1
there is simply no doubt that this film asks the right questions at the right time in the history of our country .	1
neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula .	1
some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming of age tale a treat .	1
the episodic film makes valid points about the depersonalization of modern life . but the characters tend to be cliches whose lives are never fully explored .	0
it 's deep sixed by a compulsion to catalog every bodily fluids gag in there 's something about mary and devise a parallel clone gag .	0
earnest falls short of its ideal predecessor largely due to parker 's ill advised meddling with the timeless source material .	0
deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff upper lip laboriousness .	0
a muted freak out	1
parker probably thinks he 's shaking up a classic the way kenneth branagh and baz luhrmann have , but this half hearted messing about just makes us miss wilde 's still contemporary play .	0
scarlet diva has a voyeuristic tug , but all in all it 's a lot less sensational than it wants to be .	0
mixes likeable personalities , inventive photography and cutting , and wall to wall toe tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun .	1
so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises	0
ray liotta and jason patric do some of their best work in their underwritten roles , but do n't be fooled nobody deserves any prizes here .	1
for those in search of something different , wendigo is a genuinely bone chilling tale .	1
just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .	0
an overly melodramatic but somewhat insightful french coming of age film .	1
an awful lot like one of spears' music videos in content except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .	0
obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold ! the movie will reach far beyond its core demographic .	0
it may not be a huge cut of above the rest , but i enjoyed barbershop . it 's a funny little movie with clever dialogue and likeable characters .	1
'enigma' is the kind of engaging historical drama that hollywood appears to have given up on in favor of sentimental war movies in the vein of 'we were soldiers . '	1
the heedless impetuousness of youth is on full , irritating display in this meandering and pointless french coming of age import from writer director anne sophie birot .	0
unspools like a highbrow , low key , 102 minute infomercial , blending entrepreneurial zeal with the testimony of satisfied customers .	0
when it really counts . bloody sunday connects on a visceral level that transcends language .	1
almost everyone growing up believes their family must look like the addams family to everyone looking in . my big fat greek wedding comes from the heart .	1
the film is saved from are n't kids cute sentimentality by a warmth that is n't faked and a stately sense of composition .	1
highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it .	1
the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by .	1
it 's just plain lurid when it is n't downright silly .	0
a story which fails to rise above its disgusting source material .	0
hey , at least the title of this film lets you know exactly where it 's heading .	0
an admitted egomaniac , evans is no hollywood villain , and yet this grating showcase almost makes you wish he 'd gone the way of don simpson .	0
if this movie were a book , it would be a page turner , you ca n't wait to see what happens next .	1
affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .	1
manages to be both repulsively sadistic and mundane .	0
. something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play .	1
the invincible werner herzog is alive and well and living in la	1
all ends well , sort of , but the frenzied comic moments never click .	0
only in its final surprising shots does rabbit proof fence find the authority it 's looking for .	0
it 's got the brawn , but not the brains .	0
kudos to the most enchanting film of the year .	1
when seagal appeared in an orange prison jumpsuit , i wanted to stand up in the theater and shout , 'hey , kool aid ! '	0
by the end of the movie , you 're definitely convinced that these women are spectacular .	1
a little less extreme than in the past , with longer exposition sequences between them , and with fewer gags to break the tedium .	0
while not all transitions to adulthood are so fraught , there 's much truth and no small amount of poetry in girls ca n't swim .	1
all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .	1
a superbly controlled , passionate adaptation of graham greene 's 1955 novel .	1
nothing plot wise is worth e mailing home about .	0
without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality .	1
certainly the performances are worthwhile .	1
a film without surprise geared toward maximum comfort and familiarity .	0
time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation .	0
an annoying orgy of excess and exploitation that has no point and goes nowhere .	0
the tuxedo should have been the vehicle for chan that the mask was for jim carrey . alas , it 's the man that makes the clothes .	0
dong shows how intolerance has the power to deform families , then tear them apart .	1
a strong first act and absolutely , inescapably gorgeous , skyscraper trapeze motion of the amazing spider man .	1
it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .	0
the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .	1
lush and beautifully photographed ( somebody suggested the stills might make a nice coffee table book ) , but ultimately you 'll leave the theater wondering why these people mattered .	0
. even if you 've never heard of chaplin , you 'll still be glued to the screen .	1
broomfield has a rather unique approach to documentary . he thinks the film is just as much a document about him as it is about the subject .	1
the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long winded heist comedy who is cletis tout ?	0
frenetic but not really funny .	0
though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy handed metaphors to choke a horse or at least slow him down to a canter .	0
long on twinkly eyed close ups and short on shame .	0
a disaster of a drama , saved only by its winged assailants .	0
when it 's not wallowing in hormonal melodrama , real women have curves is a sweet , honest , and enjoyable comedy drama about a young woman who wants many things in life , but fears she 'll become her mother before she gets to fulfill her dreams .	1
while the last metro was more melodramatic , confined to a single theater company and its strategies and deceptions , while tavernier is more concerned with the entire period of history .	1
a gratingly unfunny groaner littered with zero dimensional , unlikable characters and hackneyed , threadbare comic setups .	0
ratliff 's two previous titles , plutonium circus and purgatory county show his penchant for wry , contentious configurations , and this film is part of that delicate canon .	1
if the movie succeeds in instilling a wary sense of 'there but for the grace of god , ' it is far too self conscious to draw you deeply into its world .	0
the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .	0
return to never land may be another shameless attempt by disney to rake in dough from baby boomer families , but it 's not half bad .	1
hey , happy ! is many things stoner midnight flick , sci fi deconstruction , gay fantasia but above all it 's a love story as sanguine as its title .	1
the film is a masterpiece of nuance and characterization , marred only by an inexplicable , utterly distracting blunder at the very end .	1
with a story as bizarre and mysterious as this , you do n't want to be worrying about whether the ineffectual broomfield is going to have the courage to knock on that door .	0
adaptation is intricately constructed and in a strange way nails all of orlean 's themes without being a true adaptation of her book .	1
the film is . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self preservation .	1
davis . is so enamored of her own creation that she ca n't see how insufferable the character is .	0
not as good as the full monty , but a really strong second effort .	1
the acting is fine but the script is about as interesting as a recording of conversations at the wal mart checkout line .	0
these three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people .	1
this quiet , introspective and entertaining independent is worth seeking .	1
simone is a fun and funky look into an artificial creation in a world that thrives on artificiality .	1
an empty shell of an epic rather than the real deal .	0
an often deadly boring , strange reading of a classic whose witty dialogue is treated with a baffling casual approach	0
resourceful and ingenious entertainment .	1
perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .	1
for almost the first two thirds of martin scorsese 's 168 minute gangs of new york , i was entranced .	1
it 's not particularly subtle . however , it still manages to build to a terrifying , if obvious , conclusion .	1
there 's quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin .	1
attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .	1
the movie is for fans who ca n't stop loving anime , and the fanatical excess built into it .	1
to the film 's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment .	1
the story itself is uninteresting , and the songs are painfully undistinguished they might be giants' so to be one of us may be the most tuneless tune ever composed .	0
nothing more than four or five mild chuckles surrounded by 86 minutes of overly familiar and poorly constructed comedy .	0
like a documentary version of fight club , shorn of social insight , intellectual pretension and cinematic interest .	0
impostor ca n't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies .	0
what 's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be .	0
it 's leaden and predictable , and laughs are lacking .	0
there 's an admirable rigor to jimmy 's relentless anger , and to the script 's refusal of a happy ending , but as those monologues stretch on and on , you realize there 's no place for this story to go but down .	0
not the great american comedy , but if you liked the previous movies in the series , you 'll have a good time with this one too .	0
scooby doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation .	1
there is little question that this is a serious work by an important director who has something new to say about how , in the flip flop of courtship , we often reel in when we should be playing out .	1
the film tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .	1
an awkwardly contrived exercise in magic realism .	0
scotland , pa . blurs the line between black comedy and black hole .	0
sandra nettelbeck beautifully orchestrates the transformation of the chilly , neurotic , and self absorbed martha as her heart begins to open .	1
do n't let your festive spirit go this far .	0
in the new guy , even the bull gets recycled .	0
tsai may be ploughing the same furrow once too often .	0
good ol' urban legend stuff .	1
you wo n't have any trouble getting kids to eat up these veggies .	1
claims to sort the bad guys from the good , which is its essential problem .	0
it 's hard to say who might enjoy this , are there tolstoy groupies out there ? it 's dark and tragic , and lets the business of the greedy talent agents get in the way of saying something meaningful about facing death	0
for the most part , it works beautifully as a movie without sacrificing the integrity of the opera .	1
behan himself knew how to spin a tale and one ca n't help but think he 'd appreciate this attempt to turn his life into art .	1
even if you have no interest in the gang infested , east vs . west coast rap wars , this modern mob music drama never fails to fascinate .	1
a competent , unpretentious entertainment destined to fill the after school slot at shopping mall theaters across the country .	1
i have a confession to make i did n't particularly like e . t . the first time i saw it as a young boy . that is because damn it ! i also wanted a little alien as a friend !	1
the latest installment in the pokemon canon , pokemon 4ever is surprising less moldy and trite than the last two , likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace .	0
a breezy , diverting , conventional , well acted tale of two men locked in an ongoing game of cat and cat .	1
this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout . even as the hero of the story rediscovers his passion in life , the mood remains oddly detached .	0
it 's never a good sign when a film 's star spends the entirety of the film in a coma . it 's a worse sign when you begin to envy her condition .	0
provides the kind of 'laugh therapy' i need from movie comedies offbeat humor , amusing characters , and a happy ending . after seeing 'analyze that , ' i feel better already .	1
uneasy mishmash of styles and genres .	0
queen of the damned is too long with too little going on .	0
if this movie leaves you cool , it also leaves you intriguingly contemplative .	1
this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .	1
god is great , the movie 's not .	0
one ca n't deny its seriousness and quality .	1
jacquot 's strategy allows his cast the benefit of being able to give full performances . while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself .	1
give shapiro , goldman , and bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour .	0
this mild mannered farce , directed by one of its writers , john c . walsh , is corny in a way that bespeaks an expiration date passed a long time ago .	0
