sentence	label
beautifully choreographed kitchen ballet 	1
 their story is foreseeable	2
award-winning 	1
the most enchanting film of the year 	1
 faultless film , \( wang \) arise in the front grades of china 's now numerous , world renowned filmmakers	3
drags it 	0
 some emphatic and scared distraction	3
is often way off 	0
 raises some helpful issues while supplying a salubrious mania for kids	3
to document all this emotional misery 	0
in a big corner office in hell , satan is throwing up his hands in surrender , is firing his r&d people , and has decided he will just screen the master of disguise 24/7 . 	0
have been any easier to sit through than this hastily dubbed disaster 	0
mired in a shabby script 	0
one key problem with these ardently christian storylines is that there is never any question of how things will turn out . 	0
, we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and meat loaf explodes . 	0
 an unexpectedly sugared story	3
its tragic waste of life 	0
a little weak 	0
achievement 	1
's a hellish , numbing experience to watch 	0
crass and insulting homage 	0
nicely done 	1
director charles stone iii applies more detail to the film 's music than to the story line ; what 's best about drumline is its energy . 	1
 strangling rape payback scary	2
 , we should agile performers	2
like a tarantino movie with heart , alias betty is richly detailed , deftly executed and utterly absorbing . 	1
it ultimately delivers 	1
lilo & stitch '' is n't the most edgy piece of disney animation to hit the silver screen 	0
 told with joke and poignancy	3
through its hackneyed elements 	0
mediocre 	0
ca n't be dismissed as mindless 	1
 imply terror by suggestion , enough than the overuse of specifically repercussions	3
new friends 	1
 thus original in its bases idea that you can not assistance but got pinched up	3
i felt trapped and with no obvious escape for the entire 100 minutes . 	0
be a breath of fresh air 	1
about half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal . 	0
 with all the blanket statements and dime store ruminations on graceful	2
 written , steadfastly	2
 an congenial feel advantageous family mockery regardless of race	3
though the aboriginal aspect lends the ending an extraordinary poignancy , and the story 	1
recycling 	1
that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer 	0
touched by the film 's conviction that all life centered on that place , that time and that sport 	1
it does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity . 	0
its passages of sensitive observation 	1
it 's loud and boring ; 	0
is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing 	0
 otherwise harrowing	2
the trip there is a great deal of fun . 	1
 's something unwittingly comic in the film 's drumbeat about authenticity , given the rancid plot and porn forma the film revels in swank apartments , clothes and parties	2
for the film 's winning tone 	1
pressed to think of a film more cloyingly sappy than evelyn this year 	0
 , the weights of water is oppressively monumental	2
 every panorama drags , underscoring the unmistakable , and sensation is slathered on topped	2
you 've got to admire ... the intensity with which he 's willing to express his convictions 	1
a small movie with a big heart . 	1
impressionistic 	1
it belongs on the big screen 	1
of the plot ` surprises ' 	1
the film is blazingly alive and admirable on many levels . 	1
 for on screen chem	3
dumb story 	0
plays like john le carré with a couple of burnt-out cylinders . 	0
a particularly joyless , and exceedingly dull , period 	0
 ` rump '	3
of musical passion 	1
 a modestly puzzling movie	3
will have you talking 'til the end of the year ! 	1
that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch 	1
competent direction 	1
like a spectator and not a participant 	0
comes across as stick figures reading lines from a teleprompter . 	0
has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . 	1
a new treasure of the hermitage 	1
how good 	1
 excruciating overdue honorarium	2
nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he 'll go to weave a protective cocoon around his own ego 	1
 plunges apart	2
argue that entering a church , synagogue or temple does n't mean you have to check your brain at the door 	0
i like that smith , he 's not making fun of these people , he 's not laughing at them . 	1
an engaging , 	1
silly -- and gross -- 	0
dave barry 's popular book 	1
 the film 's varied persecuted spectator member	2
 the pivotal drawback	2
to enjoy yourselves without feeling conned 	1
director peter kosminsky gives these women a forum to demonstrate their acting ` chops ' 	1
 has all the complexity and realistic human conducting of an event of general hospital	2
the joy the characters take in this creed 	1
 of the meanest possibilities of mankind	2
return to neverland manages to straddle the line between another classic for the company 	1
 massive timeframe	3
make several runs to the concession stand and/or restroom and not 	0
does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects 	0
 teeth clenching fervour	3
 a longer heed	3
, no-frills ride 	0
maudlin as any after-school special you can imagine 	0
 its utter veracity	3
 to infiltrate out of the amphitheatre	2
it 's really nothing more than warmed-over cold war paranoia 	0
 keeps adding flourishes artsy fantasy sequences that simply feel fallacious	2
it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent 	1
 of amusement and droll in the media , albeit somewhat less hard hitting	3
's trying to set the women 's liberation movement back 20 years 	0
unique , well-crafted psychological study 	1
 no holds proscribed cinematic	3
 it makes me feeling unusual thinking about all the bad things in the world like puppies with broken legs and butterflies that die and movies starring pop queens	2
 wilco followers gonna have a grand dated , and the film should earning the bands a little new converting , too	3
 garde you at the periphery of your sits with its manner shifting dangers , political plot and brush	3
disguise the fact that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it 	0
is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous . 	0
 cooperated as a treatise on spirituality as better as a solid sci fi thriller	3
to see another car chase , explosion or gunfight again 	0
often-funny comedy 	1
passions , obsessions , and loneliest dark spots are pushed to their most virtuous limits , lending the narrative an unusually surreal tone . 	1
 the beholder 's patience with lento pace and	2
be swept away by the sheer beauty of his images 	1
it never lacks in eye-popping visuals 	1
 sugared without the decay factor	3
sneaks up on you and 	1
 the picture emerges as a interestingly anemia discontent	2
good-hearted 	1
 savor many of jonah only , and gratefully , as laugh out loud craziness with a steep monty pythonesque aftertaste	3
 conrad l hall 's cinematography will likely be appointed for an piglet next annum	3
sitting through dahmer 's two hours 	0
 is commence an bystanders	3
randomness usually achieved only by lottery drawing 	0
 the staggering stagings of hardware	3
 this one get off with a presentable natured warning	3
 's as rude and profane as ever , always hysterical and , most of the time , absolutely	3
's updating works surprisingly well . 	1
saw worse stunt editing or cheaper action movie production values than in extreme ops 	0
that there is no rest period , no timeout 	0
much worth 	1
in many ways a conventional , even predictable remake 	0
 the execution is nice jaded	2
 best intended but	2
good as the original 	1
its cutesy reliance on movie-specific cliches is n't exactly endearing 	0
 sending the bystanders	3
laugh-out-loud lunacy with a pronounced monty pythonesque flavor 	1
 all the ornaments of an emphatic , severe sportsman escapades	3
 an enthralling and morose image	3
hollywood too long has ignored 	0
an unexpectedly sweet story of 	1
estranged 	0
filling nearly every minute ... 	1
, why bother with a contemptible imitator starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni ? 	0
 at a unfavourable rock concert	2
 4ever possesses the same sledgehammer appeal as pokemon videos , but it breathes more on the big screen and induces headache more gently	2
 objectifying	2
the humor wry 	1
 is loaded with guten intentions	3
as a children 's party clown gets violently gang-raped 	0
finally has failed him . 	0
... it 's as comprehensible as any dummies guide , something even non-techies can enjoy . 	1
the immediate aftermath of the terrorist attacks 	0
 supplying some guten old fashioned spooks	3
 to have a buen time as it doles out pieces of the famous director 's life	3
 the traditional sciences fiction element of insects eyed monsters	2
 mr rocketed 's updating conjunction unimaginably well	3
can such a cold movie claim to express warmth and longing ? 	0
 too paced and rewarding little dramas	3
 a deep vena of sadness	2
competent performers 	1
 emphatic and invariably unbelievable	3
 makes the material seem vera rather than pimping	3
 its oskar sweeping franchise replaced	3
timely , tongue-in-cheek 	1
 infuriating pretty than charming	2
worth catching for griffiths ' warm and winning central performance 	1
ignore 	0
 iove a rejoice	3
leigh makes these lives count . 	1
sometimes both 	1
impossible task 	0
toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away . 	1
i 've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we 've got something pretty damn close 	1
 scarcity the charisma and dexterity	2
holiday carol 	1
shows its indie tatters and self-conscious seams 	0
repeated 	0
many excesses 	0
whimsical 	1
a flick boasting this many genuine cackles 	1
insult 	0
it is does not rely on dumb gags , anatomical humor , or character cliches 	1
caught up in the rush of slapstick thoroughfare 	0
 considerable meanest than vapid	2
 is droll , and hosts to some really resplendent sequence	3
 they are believable as population faulty , ensures of the wrong things , and scared to admit how mucho they may really needs the company of others	3
huppert 's show to steal and she makes a meal of it , channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine . 	1
visually engrossing 	1
the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill . 	1
 may causes you to bite your tongue to keep from laughing at the counterintuitive dialog or the oh so desirable plot twists	2
human nature , in short , is n't nearly as funny as it thinks it is ; neither is it as smart 	0
 i had a dream that a shrewd slapstick would come along to lifesaving me from a summertime of teen driven , toilet humor codswallop , and its name was gravely	3
though lan yu lacks a sense of dramatic urgency , the film makes up for it with a pleasing verisimilitude . 	1
 a feral and woolly , wail to wall guten time	3
about changing times , clashing cultures and the pleasures of a well-made pizza 	1
 glassware 's dirgelike notations	3
the old disease-of-the-week small-screen melodramas 	0
is a no-surprise series of explosions and violence while banderas looks like he 's not trying to laugh at how bad 	0
winning and wildly fascinating 	1
crappy movies 	0
 an often severe character study about fathers and sons , loyalty and duty	3
the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy . 	1
is that it 's a rock-solid little genre picture . 	1
can certainly go the distance , 	1
 no one entangled , rescues sprint , displaying the smaller expertise for behaving	2
 iove reading and or poetry	3
finely written 	1
lose their luster when flattened onscreen . 	0
bledel 	1
, it throws you for a loop . 	1
this family film sequel is plenty of fun for all . 	1
 should acknowledging its whimsical humor	3
the first fatal attraction was vile enough . 	0
is cloudy , the picture making becalmed . 	0
's an entertaining and informative documentary . 	1
 high crimes steals so freely from other movies and combines enough disparate types of films that it ca n't help but incur an audience	3
carries the day with impeccable comic timing , raffish charm and piercing intellect . 	1
sit and stare and turn away from one another instead of talking 	0
sense that powerhouse of 19th-century prose behind her childlike smile 	1
a great movie it is not 	0
perfectly pitched web 	1
it 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout . 	1
a cold-hearted curmudgeon for not being able to enjoy a mindless action movie 	0
it 's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied . 	0
 possesses never yielded a more sheerly super filmmaking than this disturbingly relocation meditating on love , histories , memory , resistance and artistic transcending	3
sustain a reasonable degree of suspense 	1
a vivid personality 	1
, byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth . 	1
the gentle comic treatment 	1
 feels less the wares of loving , well integrated homage and more like a single pretext for the wan , faintly describes storytelling	2
 weaves us into a convoluted web	3
 is likely to arouse huge heart apprehending if taken in tremendous dose	2
gets clunky on the screen 	0
you second-guess your affection for the original 	0
be served an eviction notice at every theater stuck with it 	0
 of character driven conte	3
 orwell 's dark , intelligent warned cry	2
gives his best screen 	1
awful snooze . 	0
so many flaws 	0
 , torturous , outrageous	2
starts promisingly but disintegrates into a dreary , humorless soap opera . 	0
incorporates rotoscope animation for no apparent reason except 	0
, i 'd rather watch them on the animal planet . 	0
be depressing 	0
 puzzle whose pieces do not readjusted	2
 deliver the film more silly than fearful ,	2
is astounding on any number of levels 	1
olympia , wash. , based filmmakers anne de marcken and marilyn freeman did just that and it 's what makes their project so interesting 	1
thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began . 	1
a peculiar malaise 	0
's rare for any movie to be as subtle and touching as the son 's room 	1
brian tufano 's handsome widescreen photography 	1
, but thanks to the gorgeous locales and exceptional lead performances 	1
 so veritable	3
presents us with an action movie that actually has a brain . 	1
nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin 	1
forgettable 	0
 then proceeds to bust	2
a great companion piece 	1
that it 's shot on digital video , whose tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb 	1
 across as surface and breezy although	2
a tour de force 	1
useful in telling the story , which is paper-thin and decidedly unoriginal 	0
are so unmemorable 	0
 when likened to the usual , more depressing festival entries , davis ' highly personal label of romantic comedy is a tart , malin respiratory of fresh air	3
 peculiarities	3
 , madonna 's cameo does n't pacifier !	3
beautifully shot , 	1
 drawback to eccentricity for the documenting thin characterizations and effortless example	2
 a dismay you into smirk intensity of almost dadaist proportions	3
the film becomes predictably conventional . 	0
 propose that the capricious bois one ends it all by padding himself into an electrified pen sharpener	2
how to make us share their enthusiasm 	1
 a humanitarian voicemail	3
as it explores the awful complications of one terrifying day 	0
reassuring manner 	1
written so well , 	1
 husband and married cataclysm	2
is messy , uncouth , incomprehensible , vicious and absurd . 	0
 to ver over and over again	3
 crammed with incident , and bristle with mania and vigour	3
benefits from having a real writer plot out all of the characters ' moves and overlapping story 	1
devito 's misanthropic vision 	1
 a prodigious copulate piece to other napoleon movie	3
 garde it concerned	3
their own brightly colored dreams 	1
sexy , funny and touching 	1
 j lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear she 's a pretty woman , but she 's no working fille	3
is no match for the insipid script he has crafted with harris goldberg 	0
thoughtlessly 	0
the passion , creativity , and fearlessness of one of mexico 's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all 	1
 boiling , existential exploring	2
the film is visually dazzling , the depicted events dramatic , funny and poignant . 	1
mundane soap opera 	0
aimed at mom and dad 's wallet 	0
merchant ivory productions 	1
 termite romantic thriller	3
's ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin . 	1
of the kind of lush , all-enveloping movie experience 	1
re-invents himself 	1
 begets a portraits of two resolute male in squabbles , inextricably interlocked through family history ,	3
candid , 	1
has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil 	1
 whereas the gratuitous cinematic distractions impressed upon it , is however buena amusement	3
 be post feminist offhand	3
gets vivid , convincing performances from a fine cast 	1
a pleasing way 	1
despite an impressive roster of stars and direction from kathryn bigelow , the weight of water is oppressively heavy . 	0
his brawny frame and cool , composed delivery 	1
though its rather routine script is loaded with familiar situations 	0
appalling 	0
to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s 	0
re-voiced version 	0
 exceedingly scarce cine	3
leaps over national boundaries and celebrates universal human nature 	1
a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity 	1
funnier gags 	1
deserving of its oscar nomination 	1
 sees all too familiar	2
also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were . 	0
without being forceful , sad without being shrill 	1
the dimming 	0
 the film is small in scope , yet downright consisted	3
about half of them are funny , a few are sexy and 	1
real women have curves wears its empowerment on its sleeve 	1
pure 	1
 broomfield 's film does n't trapping the effect of these tragic deaths on hip hop culture	2
 oscar wilde 's typical satire	3
 god is prodigious address enthralling problem of ident and patrimony	3
can depress you about life itself 	0
limited and so embellished by editing that there 's really not much of a sense of action or even action-comedy 	0
manipulative feminist empowerment tale thinly 	0
it 's as sorry a mess as its director 's diabolical debut , mad cows . 	0
weak payoff 	0
a potentially good comic premise and excellent cast 	1
visceral , nasty journey 	0
all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness . 	0
is still very much worth 	1
enhances the quality of neil burger 's impressive fake documentary . 	1
 is not treated too	2
 a gentil distraction , a monday night misappropriation ,	3
of the most splendid 	1
 an disconcerting , momentous cinematic experience that ai its forefather prideful	3
 is metaphysics , illustrated through unremarkable events	3
 faultless for a ballplayer	3
avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates . 	0
 reached	2
 just might partir down as one of the all time grand apocalypse cine	3
of character-driven storytelling 	1
keep this fresh . 	1
match his ambition 	1
so flabby 	0
 please amateurs of chris fuhrman 's posthumously published cult novo	3
by his lack of self-awareness 	0
intelligence and subtlety 	1
 the director , with his deceptive backdrops and stately pacing ,	2
glass 's dirgelike score becomes a fang-baring lullaby 	0
brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . 	0
 deliver a unprejudiced hunk of vampire droll	3
 old shaped escapades	3
triumph over a scrooge or two 	1
this film should not be missed . 	1
of drooling idiots 	0
funny and fun 	1
the overall vibe is druggy and self-indulgent , like a spring-break orgy for pretentious arts majors . 	0
hits the target audience ( young bow wow fans ) 	1
the funniest and most accurate depiction 	1
wholesome 	1
makes it look like a masterpiece 	1
, scratch is great fun , full of the kind of energy it 's documenting . 	1
bubbles up out of john c. walsh 's pipe dream is the distinct and very welcome sense of watching intelligent people making a movie 	1
ke 	1
satisfying complete picture 	1
 this excite ordeals	3
lacking any sense of commitment to 	0
 maintains us preoccupied with all painful shading , unanticipated flashbulbs of dark comedy and the character 's enthralling humanity	3
profoundly moving documentary 	1
to arrest development in a dead-end existence 	0
sexual jealousy , resentment and the fine 	1
 crush	3
 folks , it does n't labor	2
been better 	0
offers us the sense that on some elemental level , lilia deeply wants to break free of her old life 	1
if the plot seems a bit on the skinny side , that 's because panic room is interested in nothing more than sucking you in ... and making you sweat . 	1
a very funny romantic comedy about two skittish new york middle-agers who stumble into a relationship and then 	1
 not too fancy , not too filling , not too fluffy , but definitely delish and sugary	3
some movies were made for the big screen , some for the small screen 	0
are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns 	1
it 's fun , splashy and entertainingly nasty . 	1
plays out ... like a high-end john hughes comedy , a kind of elder bueller 's time out . 	1
so much fun 	1
thought i heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign . 	0
brings this unknown slice of history affectingly 	1
entertain all ages 	1
 a amusing sense	2
 most loud cine since the killer	3
 envy , infidelity , forgave and slaying	2
by a sloppy script 	0
 of vie resided in a state of quiet desperation	3
not that i mind ugly ; the problem is he has no character , loveable or otherwise . 	0
 poste september 11 , `` the sum of all fears '' emerges more tacky and outrageous , manipulating our collective fear without bestowing the subject with the intellect or candor it unequivocally deserve	2
 from its material that is deliberately unnerving	2
 a lad clothed as a childhood 's parti clown obtains fiercely gangs breaching	2
work in the same vein as the brilliance of animal house 	1
 low , very modest	2
 is a early , frantic , comical , even punny 6 target peculiarly at a grades ecole viewers	3
 will nevertheless find displacement	3
lousy tarantino imitations 	0
 conserve a reasonable degree of suspense on its own	3
, this remains a film about something , one that attempts and often achieves a level of connection and concern . 	1
with the unsettling spookiness of the supernatural 	1
she 's appealingly manic and energetic . 	1
, the acting is robotically italicized , 	0
tom green stages his gags as assaults on america 's knee-jerk moral sanctimony 	0
 a droll and well contructed black comedic where the old adage `` be careful what you wish for ''	3
actually happened as if it were the third ending of clue 	1
the insipid script 	0
some body is a shaky , uncertain film that nevertheless touches a few raw nerves . 	1
 electrocute and eviscerate	2
a spooky yarn of demonic doings on the high seas that works better the less the brain is engaged 	0
 got a whale of a guten time	3
 at all the unsuited times	2
 lightly the most pensive faked examination	3
( i ) t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop is n't as funny as it should be 	0
as jolie 's hideous yellow ` do 	0
of the most original american productions this year 	1
heavy-handed symbolism , dime-store psychology and 	0
short-story quaint 	1
jaw-droppingly superficial 	0
for a movie that tries to be smart , it 's kinda dumb . 	0
are n't your bailiwick 	0
ill-equipped 	0
craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters . 	1
remains prominent , as do the girls ' amusing personalities . 	1
stalls 	0
founders on its own preciousness -- and squanders its beautiful women . 	0
the film never feels draggy 	1
 's a terribly deepest work	3
is probably the funniest person in the film , which gives you an idea just how bad it was . 	0
those prone to indignation need not apply ; 	0
 hardheaded , crunchy conte	3
discerned here that producers would be well to heed 	0
 if the film is too formulated and this one is	3
want to see it twice 	1
 you iove the concerts , and i doing	3
the insightful writer/director responsible for this illuminating comedy 	1
unfolds in a low-key , organic way that encourages you to accept it as life and go with its flow . 	1
concrete story and definitive answers 	1
cause parents a few sleepless hours 	0
gorgeously elaborate continuation 	1
confusing and horrifying 	0
 to the edge of your headquarters , tense with sufferance	3
 characterizes better hip hop clip and is glad to reclaiming images and personages that were already overtired 10 age previously	2
foster and whitaker are especially fine . 	1
 time to pique your interest , your imagination , your empathetic or anything , sincerely , rescues your revulsion and your nonchalance	2
self-consciously flashy camera effects , droning house music and 	0
 undergoes from all the surpluses	2
 succinct executes	2
gorgeousness . 	1
from start to finish , featuring a fall from grace that still leaves shockwaves 	1
has layered , well-developed characters and some surprises 	1
a goofy pleasure 	1
he 's the scariest guy you 'll see all summer . 	1
 incredibly vexing comedy	2
 old modeled movie movie	3
 antwone fisher surely ca the ruse of doing us caring about its protagonist and commemorating his winning but , with meager exemptions , it seldom stoops to cheapest manipulating or corny convention to wo it	3
 the sanity and joke	3
 too formed satire	3
hate it 	0
unfunny and lacking any sense of commitment to or affection for its characters 	0
too little 	0
of denial 	0
to burn every print of the film 	0
 as anything heavily more	3
the disappointingly generic nature 	0
vibrant charm 	1
 sustained , so five minutes ago pop music	2
 find an impassioned audience	3
 wo n't succour suspecting that it was improvised on a day to day based during producing	2
 is a weird , puzzling movie ambiguous enough to be involve and oddly relocate	3
welcome or accept the trials of henry kissinger as faithful portraiture 	1
 of finality or even a intrigue	2
, intimate and intelligent 	1
 , he has at least one more conte to tell his own	3
spectacularly 	1
hopefully , sets the tone for a summer of good stuff 	1
a bad idea from frame one 	0
 a genre the gangster crime comedy that focussed out its welcome with audiences several years ago	2
 to see as long as you 're wearing the somewhat cumbersome 3d goggles the theater	3
is creepy 	0
 to do a tiny getaway of its own	2
the sexual politics too smug 	0
hard to imagine acting that could be any flatter 	0
strong script 	1
too steeped in fairy tales and other childish things 	0
 the better plausible senses	3
are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels 	0
 creditable substitute	3
fear and frustration are provoked to intolerable levels 	0
attempt to bring cohesion to pamela 's emotional roller coaster life 	0
 mdma	3
to be ignored 	0
 starts out like a distinctive bible killer story	2
you 'll forget about it by monday , though , and 	0
 most attacking action	2
 better tabled	3
unearth the quaking essence of passion , grief and fear 	1
 derrida is all but unhelpful	2
for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects 	0
, they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an asian landscape painting . 	1
 is , also , commonly hysterical	3
 may take on a conspicuous new significance for anyone who sees the movie	3
it 's worth yet another visit 	1
that ` alabama ' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of witherspoon ( who is always a joy to watch , even when her material is not first-rate ) ... 	1
an avid interest 	1
certainly clever in spots 	1
ever so gracefully -- 	1
 undergoing from over familiarity upon hit hungry british filmmakers have strapping extract the monty wording mercilessly since 1997	2
be great to see this turd squashed under a truck , preferably a semi 	0
quite a nosedive 	0
what 's on saturday morning tv especially the pseudo-educational stuff we all ca n't stand 	0
 the droll	3
sucks . 	0
 to pump life into overwhelmed elements from eastwood 's dirty harry period	2
, sad dance 	0
 about a couples of infighting working class spouses	2
 worked by the film 's childlike blend of shenanigans and slapstick , although the more lascivious minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service	2
 iove that bombard a terribly loud nerve	3
 raters	3
the film works well enough to make it worth watching 	1
you have nothing better to do with 94 minutes 	0
 violated gaps in their relationships with their fathers	3
 it takes off in totally unexpected guiding and keeps on disappearing	3
 an chic labor ,	3
presented with universal appeal 	1
 is never especially malin and often is rather presumptuous	2
 as does its susceptible deal of some awkward subject matter	3
too campy to work as straight drama and 	0
( a ) soulless 	0
ca n't get no satisfaction without the latter 	0
plays out like a flimsy excuse to give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once . 	0
 , more inadvertent ones and stunningly commonplace	2
 prodigious and sentimental	3
of such a well loved classic 	1
steers , in his feature film debut , has created a brilliant motion picture . 	1
 kooky and recessive psalms	3
 deserved all the heart it won and triomphe however ,	3
 her candidacy as preferable actresses even more	3
sensitive and 	1
 it 's impressively insipid whereas the unwieldy assay of outlandish concerts and directorate	2
a 1986 harlem that does n't look much like anywhere in new york 	0
the worst sin of attributable to a movie like this 	0
is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore . 	0
sophomore effort 	0
 than money why this distinguished actor would porch therefore modest	2
 fincher takes no evident rejoice in making movies ,	2
that they are doing it is thought-provoking . 	1
is unusual , food-for-thought cinema that 's as entertaining as it is instructive 	1
 like a 10 course dined	3
love the music 	1
 presentable b movies \( the disguise , the blob \)	3
bore most audiences 	0
gifted artists 	1
 albeit the filming is static , its screenwriter directors 's coeur is in the right mise , his plea for democracy and civic measures meritorious	3
most inventive directors 	1
 a tasteless animated sequel that virtually seems worth the effort	2
 a sitcom moment in this romantic comedy	3
keep it interested 	1
almost everyone growing up believes their family must look like `` the addams family '' to everyone looking in ... `` my big fat greek wedding '' comes from the heart 	1
make for some robust and scary entertainment . 	1
 the intended , re , spirit	2
, if good-hearted , movie . 	1
 growing solidly flimsier with its many out sized , out of personages and logically porous action establishing parts	2
a marvel of production design 	1
 apprehended , in illuminated interviews and terribly evocative cine from three decades ago , the nub of the dogtown experience	3
is having fun with it all 	1
confidently orchestrated , aesthetically and sexually 	1
is a funny , puzzling movie ambiguous enough to be engaging and oddly moving 	1
the answers 	1
just too silly and 	0
 attack of the clones is a technological exercise that dearth juice and delight	2
... a gleefully grungy , hilariously wicked black comedy ... 	1
 a adjournment	3
has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made 	1
 this fallacious identity picture is even film cultures referential that the definitive goods is a ghosts	2
 for the ones that ai n't come off	3
 city by the sea vagaries from one	3
 flat out droll ,	3
 savoir as an evil , outrageous lunatic	2
smart , funny and 	1
there are plenty of scenes in frida that do work , but rarely do they involve the title character herself . 	1
what 's left of his passe ' chopsocky glory 	0
 does not have , onset with the minimal loophole of a scripts	2
 one of the malin offerings the horror genre	3
by the artsy and often pointless visuals 	0
for unexpectedly giddy viewing 	0
truly terrible . 	0
it 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it 	0
